,fdc_id,data_type,description,food_category_id,protein_value,fat_value,carbohydrate_value
4477,175011,sr_legacy_food,"Pie, apple, commercially prepared, enriched flour",,4.0,8.8,3.9
4478,175013,sr_legacy_food,"Pie, banana cream, prepared from mix, no-bake type",,4.0,8.8,3.9
4479,175014,sr_legacy_food,"Pie, chocolate creme, commercially prepared",,3.3,8.8,3.7
4480,175015,sr_legacy_food,"Pie, chocolate mousse, prepared from mix, no-bake type",,3.7,8.7,3.8
4481,175016,sr_legacy_food,"Pie, coconut creme, commercially prepared",,4.0,8.7,3.9
4482,175017,sr_legacy_food,"Pie, coconut cream, prepared from mix, no-bake type",,4.1,8.7,3.9
4483,175020,sr_legacy_food,"Pie, peach",,3.9,8.8,3.9
4484,175022,sr_legacy_food,"Pie crust, standard-type, dry mix",,4.0,8.8,4.1
4485,175024,sr_legacy_food,"Pie crust, standard-type, frozen, ready-to-bake, enriched",,4.1,8.9,4.1
4486,175027,sr_legacy_food,"Rolls, dinner, egg",,3.9,8.8,4.1
4487,175028,sr_legacy_food,"Rolls, dinner, oat bran",,3.7,8.7,4.0
4488,175029,sr_legacy_food,"Rolls, dinner, rye",,3.7,8.7,4.1
4489,175030,sr_legacy_food,"Rolls, dinner, wheat",,3.9,8.8,4.0
4490,175031,sr_legacy_food,"Rolls, hard (includes kaiser)",,4.0,8.6,4.1
4491,175032,sr_legacy_food,"Strudel, apple",,4.2,8.9,3.9
4492,175033,sr_legacy_food,"Sweet rolls, cheese",,4.0,8.8,3.9
4493,175034,sr_legacy_food,"Sweet rolls, cinnamon, commercially prepared with raisins",,3.9,8.8,4.0
4494,175036,sr_legacy_food,"Tortillas, ready-to-bake or -fry, corn",,2.7,8.4,4.0
4495,175037,sr_legacy_food,"Tortillas, ready-to-bake or -fry, flour, refrigerated",,4.0,8.8,4.1
4496,175041,sr_legacy_food,"Leavening agents, cream of tartar",,3.5,8.4,4.2
4497,175042,sr_legacy_food,"Leavening agents, yeast, baker's, compressed",,3.0,8.4,3.4
4498,175043,sr_legacy_food,"Leavening agents, yeast, baker's, active dry",,3.0,8.4,3.4
4499,175049,sr_legacy_food,"Bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)",,4.2,8.4,4.1
4500,175050,sr_legacy_food,"Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",,4.0,8.4,4.1
4501,175051,sr_legacy_food,"Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",,4.1,8.8,4.0
4502,175052,sr_legacy_food,"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, unenriched",,3.9,8.8,4.0
4503,175053,sr_legacy_food,"Cake, pound, commercially prepared, other than all butter, unenriched",,4.2,8.8,4.0
4504,175054,sr_legacy_food,"Cake, pudding-type, white, unenriched, dry mix",,4.1,8.8,4.0
4505,175055,sr_legacy_food,"Cake, yellow, unenriched, dry mix",,4.1,8.8,4.0
4506,175056,sr_legacy_food,"Crackers, saltines, low salt (includes oyster, soda, soup)",,4.0,8.8,4.1
4507,175057,sr_legacy_food,"Crackers, saltines, unsalted tops (includes oyster, soda, soup)",,4.0,8.8,4.1
4508,175058,sr_legacy_food,"Crackers, standard snack-type, regular, low salt",,4.0,8.8,4.1
4509,175059,sr_legacy_food,"Crackers, wheat, low salt",,3.8,8.8,4.0
4510,175061,sr_legacy_food,"Danish pastry, raspberry, unenriched",,4.1,8.8,3.9
4511,175062,sr_legacy_food,"Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)",,3.9,8.8,4.0
4512,175063,sr_legacy_food,"English muffins, plain, enriched, without calcium propionate(includes sourdough)",,3.9,8.6,4.1
4513,175064,sr_legacy_food,"Pie, fried pies, lemon",,4.0,8.8,3.8
4514,175065,sr_legacy_food,"Pie crust, standard-type, frozen, ready-to-bake, unenriched",,4.1,8.9,4.1
4515,175066,sr_legacy_food,"Popovers, dry mix, unenriched",,4.1,8.7,4.1
4516,175067,sr_legacy_food,"Taco shells, baked, without added salt",,2.7,8.8,4.0
4517,175068,sr_legacy_food,"Crackers, saltines, fat-free, low-sodium",,4.0,8.4,4.1
4518,175085,sr_legacy_food,"Game meat, deer, cooked, roasted",,4.27,9.02,3.87
4519,175086,sr_legacy_food,"Game meat, horse, raw",,4.27,9.02,3.87
4520,175087,sr_legacy_food,"Game meat, horse, cooked, roasted",,4.27,9.02,3.87
4521,175088,sr_legacy_food,"Beverages, tea, instant, lemon, unsweetened",,4.0,9.0,4.0
4522,175089,sr_legacy_food,"Beverages, tea, instant, lemon, sweetened, powder",,4.0,9.0,4.0
4523,175091,sr_legacy_food,"Beverages, tea, instant, sweetened with sodium saccharin, lemon-flavored, powder",,2.44,8.37,3.8
4524,175093,sr_legacy_food,"Beverages, carbonated, cola, fast-food cola",,3.36,8.37,3.87
4525,175094,sr_legacy_food,"Beverages, fruit punch juice drink, frozen concentrate",,3.36,8.37,3.9
4526,175096,sr_legacy_food,"Beverages, water, tap, well",,0.0,0.0,0.0
4527,175097,sr_legacy_food,"Alcoholic beverage, liqueur, coffee, 53 proof",,3.47,8.37,3.9
4528,175098,sr_legacy_food,"Alcoholic beverage, liqueur, coffee with cream, 34 proof",,4.2,8.8,3.9
4529,175099,sr_legacy_food,"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine",,3.36,8.37,3.87
4530,175100,sr_legacy_food,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate",,3.36,8.37,3.9
4531,175102,sr_legacy_food,"Beverages, shake, fast food, strawberry",,4.27,8.8,3.9
4532,175104,sr_legacy_food,"Beverages, The COCA-COLA company, DASANI, water, bottled, non-carbonated",,4.0,9.0,4.0
4533,175105,sr_legacy_food,"Beverages, orange breakfast drink, ready-to-drink, with added nutrients",,4.0,9.0,4.0
4534,175106,sr_legacy_food,"Beverages, water, bottled, non-carbonated, CALISTOGA",,4.0,9.0,4.0
4535,175107,sr_legacy_food,"Beverages, water, bottled, non-carbonated, CRYSTAL GEYSER",,4.0,9.0,4.0
4536,175108,sr_legacy_food,"Beverages, COCA-COLA, POWERADE, lemon-lime flavored, ready-to-drink",,4.0,9.0,4.0
4537,175110,sr_legacy_food,"Beverages, ARIZONA, tea, ready-to-drink, lemon",,4.0,9.0,4.0
4538,175111,sr_legacy_food,"Beverages, LIPTON BRISK, tea, black, ready-to-drink, lemon",,4.0,9.0,4.0
4539,175112,sr_legacy_food,"Alcoholic beverage, wine, dessert, dry",,3.36,8.37,3.92
4540,175113,sr_legacy_food,"Carbonated beverage, low calorie, other than cola or pepper, with sodium saccharin, without caffeine",,3.36,8.37,3.87
4541,175114,sr_legacy_food,"Beverages, Cocoa mix, low calorie, powder, with added calcium, phosphorus, aspartame, without added sodium or vitamin A",,4.0,9.0,4.0
4542,175116,sr_legacy_food,"Fish, herring, Atlantic, raw",,4.27,9.02,3.87
4543,175117,sr_legacy_food,"Fish, herring, Atlantic, cooked, dry heat",,4.27,9.02,3.87
4544,175118,sr_legacy_food,"Fish, herring, Atlantic, pickled",,4.27,9.02,3.87
4545,175119,sr_legacy_food,"Fish, mackerel, Atlantic, raw",,4.27,9.02,3.87
4546,175120,sr_legacy_food,"Fish, mackerel, Atlantic, cooked, dry heat",,4.27,9.02,3.87
4547,175121,sr_legacy_food,"Fish, mackerel, jack, canned, drained solids",,4.27,9.02,3.87
4548,175122,sr_legacy_food,"Fish, mackerel, king, raw",,4.27,9.02,3.87
4549,175123,sr_legacy_food,"Fish, mullet, striped, raw",,4.27,9.02,3.87
4550,175124,sr_legacy_food,"Fish, mullet, striped, cooked, dry heat",,4.27,9.02,3.87
4551,175125,sr_legacy_food,"Fish, ocean perch, Atlantic, raw",,4.27,9.02,3.87
4552,175126,sr_legacy_food,"Fish, ocean perch, Atlantic, cooked, dry heat",,4.27,9.02,3.87
4553,175127,sr_legacy_food,"Fish, pike, northern, cooked, dry heat",,4.27,9.02,3.87
4554,175128,sr_legacy_food,"Fish, pike, walleye, raw",,4.27,9.02,3.87
4555,175129,sr_legacy_food,"Fish, pollock, Atlantic, raw",,4.27,9.02,3.87
4556,175130,sr_legacy_food,"Fish, pollock, Alaska, raw (may contain additives to retain moisture)",,4.27,9.02,3.87
4557,175131,sr_legacy_food,"Fish, rockfish, Pacific, mixed species, cooked, dry heat",,4.27,9.02,3.87
4558,175132,sr_legacy_food,"Fish, roe, mixed species, raw",,3.57,9.02,3.68
4559,175133,sr_legacy_food,"Fish, roughy, orange, raw",,4.27,9.02,3.87
4560,175134,sr_legacy_food,"Fish, sablefish, raw",,4.27,9.02,3.87
4561,175135,sr_legacy_food,"Fish, salmon, chum, canned, drained solids with bone",,4.27,9.02,3.87
4562,175136,sr_legacy_food,"Fish, salmon, coho, wild, raw",,4.27,9.02,3.87
4563,175137,sr_legacy_food,"Fish, salmon, coho, wild, cooked, moist heat",,4.27,9.02,3.87
4564,175138,sr_legacy_food,"Fish, salmon, pink, raw",,4.27,9.02,3.87
4565,175139,sr_legacy_food,"Fish, sardine, Atlantic, canned in oil, drained solids with bone",,4.27,9.0,3.87
4566,175140,sr_legacy_food,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",,4.27,9.02,3.7
4567,175141,sr_legacy_food,"Fish, scup, raw",,4.27,9.02,3.87
4568,175142,sr_legacy_food,"Fish, sea bass, mixed species, raw",,4.27,9.02,3.87
4569,175143,sr_legacy_food,"Fish, shark, mixed species, cooked, batter-dipped and fried",,4.27,9.02,3.87
4570,175144,sr_legacy_food,"Fish, sheepshead, raw",,4.27,9.02,3.87
4571,175145,sr_legacy_food,"Fish, sheepshead, cooked, dry heat",,4.27,9.02,3.87
4572,175146,sr_legacy_food,"Fish, smelt, rainbow, raw",,4.27,9.02,3.87
4573,175147,sr_legacy_food,"Fish, smelt, rainbow, cooked, dry heat",,4.27,9.02,3.87
4574,175148,sr_legacy_food,"Fish, sturgeon, mixed species, cooked, dry heat",,4.27,9.02,3.87
4575,175149,sr_legacy_food,"Fish, sturgeon, mixed species, smoked",,4.27,9.02,3.87
4576,175150,sr_legacy_food,"Fish, sucker, white, raw",,4.27,9.02,3.87
4577,175151,sr_legacy_food,"Fish, sunfish, pumpkin seed, raw",,4.27,9.02,3.87
4578,175152,sr_legacy_food,"Fish, tilefish, cooked, dry heat",,4.27,9.02,3.87
4579,175153,sr_legacy_food,"Fish, trout, mixed species, raw",,4.27,9.02,3.87
4580,175154,sr_legacy_food,"Fish, trout, rainbow, wild, raw",,4.27,9.02,3.87
4581,175155,sr_legacy_food,"Fish, trout, rainbow, wild, cooked, dry heat",,4.27,9.02,3.87
4582,175156,sr_legacy_food,"Fish, tuna, fresh, skipjack, raw",,4.27,9.02,3.87
4583,175157,sr_legacy_food,"Fish, tuna, white, canned in oil, drained solids",,4.27,9.0,3.87
4584,175158,sr_legacy_food,"Fish, tuna, white, canned in water, drained solids",,4.27,9.02,3.87
4585,175159,sr_legacy_food,"Fish, tuna, fresh, yellowfin, raw",,4.27,9.02,3.87
4586,175160,sr_legacy_food,"Fish, tuna salad",,4.27,9.02,3.87
4587,175161,sr_legacy_food,"Fish, whiting, mixed species, cooked, dry heat",,4.27,9.02,3.87
4588,175162,sr_legacy_food,"Fish, wolffish, Atlantic, raw",,4.27,9.02,3.87
4589,175163,sr_legacy_food,"Fish, yellowtail, mixed species, raw",,4.27,9.02,3.87
4590,175164,sr_legacy_food,"Crustaceans, crab, alaska king, raw",,4.27,9.02,4.11
4591,175165,sr_legacy_food,"Fish, catfish, channel, farmed, raw",,4.27,9.02,3.87
4592,175166,sr_legacy_food,"Fish, catfish, channel, farmed, cooked, dry heat",,4.27,9.02,3.87
4593,175167,sr_legacy_food,"Fish, salmon, Atlantic, farmed, raw",,4.27,9.02,3.87
4594,175168,sr_legacy_food,"Fish, salmon, Atlantic, farmed, cooked, dry heat",,4.27,9.02,3.87
4595,175169,sr_legacy_food,"Crustaceans, crayfish, mixed species, farmed, raw",,4.27,9.02,4.11
4596,175170,sr_legacy_food,"Crustaceans, crayfish, mixed species, farmed, cooked, moist heat",,4.27,9.02,4.11
4597,175171,sr_legacy_food,"Mollusks, oyster, eastern, wild, cooked, dry heat",,4.27,9.02,4.11
4598,175172,sr_legacy_food,"Mollusks, oyster, eastern, farmed, raw",,4.27,9.02,4.11
4599,175173,sr_legacy_food,"Mollusks, oyster, eastern, farmed, cooked, dry heat",,4.27,9.02,4.11
4600,175174,sr_legacy_food,"Salmon, sockeye, canned, total can contents",,4.27,9.02,3.87
4601,175182,sr_legacy_food,"Beans, baked, canned, plain or vegetarian",,4.0,8.4,3.4
4602,175183,sr_legacy_food,"Beans, baked, canned, with beef",,4.0,9.0,3.8
4603,175184,sr_legacy_food,"Beans, baked, canned, with franks",,3.9,9.0,3.7
4604,175185,sr_legacy_food,"Beans, baked, canned, with pork",,3.9,8.8,3.6
4605,175186,sr_legacy_food,"Beans, black turtle, mature seeds, raw",,3.47,8.37,4.07
4606,175187,sr_legacy_food,"Beans, black turtle, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4607,175188,sr_legacy_food,"Beans, black turtle, mature seeds, canned",,3.47,8.37,4.07
4608,175189,sr_legacy_food,"Beans, cranberry (roman), mature seeds, raw",,3.47,8.37,4.07
4609,175190,sr_legacy_food,"Beans, great northern, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",,3.47,8.37,4.07
4610,175191,sr_legacy_food,"Beans, great northern, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4611,175192,sr_legacy_food,"Beans, great northern, mature seeds, canned",,3.47,8.37,4.07
4612,175193,sr_legacy_food,"Beans, kidney, all types, mature seeds, raw",,3.47,8.37,4.07
4613,175194,sr_legacy_food,"Beans, kidney, red, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4614,175195,sr_legacy_food,"Beans, kidney, red, mature seeds, canned, solids and liquids",,3.47,8.37,4.07
4615,175196,sr_legacy_food,"Beans, kidney, royal red, mature seeds, raw",,3.47,8.37,4.07
4616,175197,sr_legacy_food,"Beans, kidney, royal red, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4617,175198,sr_legacy_food,"Beans, pink, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4618,175200,sr_legacy_food,"Beans, pinto, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4619,175201,sr_legacy_food,"Beans, pinto, mature seeds, canned, solids and liquids",,3.47,8.37,4.07
4620,175202,sr_legacy_food,"Beans, white, mature seeds, raw",,3.47,8.37,4.07
4621,175203,sr_legacy_food,"Beans, white, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4622,175204,sr_legacy_food,"Beans, white, mature seeds, canned",,3.47,8.37,4.07
4623,175205,sr_legacy_food,"Broadbeans (fava beans), mature seeds, raw",,3.47,8.37,4.07
4624,175206,sr_legacy_food,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids",,3.47,8.37,4.07
4625,175207,sr_legacy_food,"Chili with beans, canned",,4.0,8.7,3.5
4626,175208,sr_legacy_food,"Cowpeas, catjang, mature seeds, raw",,3.47,8.37,4.07
4627,175209,sr_legacy_food,"Cowpeas, catjang, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4628,175210,sr_legacy_food,"Hyacinth beans, mature seeds, raw",,3.47,8.37,4.07
4629,175211,sr_legacy_food,"Hyacinth beans, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
4630,175237,sr_legacy_food,"Beans, black, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4631,175238,sr_legacy_food,"Beans, black, mature seeds, canned, low sodium",,3.47,8.37,4.07
4632,175239,sr_legacy_food,"Beans, black turtle, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4633,175240,sr_legacy_food,"Beans, cranberry (roman), mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4634,175241,sr_legacy_food,"Beans, french, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4635,175242,sr_legacy_food,"Beans, kidney, red, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4636,175243,sr_legacy_food,"Beans, kidney, red, mature seeds, canned, drained solids, rinsed in tap water",,3.47,8.37,4.07
4637,175244,sr_legacy_food,"Beans, kidney, royal red, mature seeds, cooked, boiled with salt",,3.47,8.37,4.07
4638,175245,sr_legacy_food,"Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium",,3.47,8.37,4.07
4639,175246,sr_legacy_food,"Beans, small white, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4640,175247,sr_legacy_food,"Beans, pinto, mature seeds, canned, solids and liquids, low sodium",,3.47,8.37,4.07
4641,175248,sr_legacy_food,"Beans, yellow, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4642,175249,sr_legacy_food,"Beans, white, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4643,175250,sr_legacy_food,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids, low sodium",,3.47,8.37,4.07
4644,175251,sr_legacy_food,"Cowpeas, catjang, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4645,175252,sr_legacy_food,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4646,175253,sr_legacy_food,"Hyacinth beans, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4647,175254,sr_legacy_food,"Lentils, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4648,175255,sr_legacy_food,"Mung beans, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4649,175256,sr_legacy_food,"Mungo beans, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4650,175257,sr_legacy_food,"Peas, split, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
4651,175258,sr_legacy_food,"Peanuts, all types, oil-roasted, without salt",,3.47,8.37,4.07
4652,175259,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, cooked, broiled",,4.27,9.02,3.87
4653,175263,sr_legacy_food,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, cooked, braised",,4.27,9.02,3.87
4654,175265,sr_legacy_food,"Veal, composite of trimmed retail cuts, separable lean only, cooked",,4.27,9.02,3.87
4655,175266,sr_legacy_food,"Veal, composite of trimmed retail cuts, separable fat, raw",,4.27,9.02,3.87
4656,175267,sr_legacy_food,"Veal, composite of trimmed retail cuts, separable fat, cooked",,4.27,9.02,3.87
4657,175268,sr_legacy_food,"Veal, leg (top round), separable lean and fat, raw",,4.27,9.02,3.87
4658,175269,sr_legacy_food,"Veal, leg (top round), separable lean only, raw",,4.27,9.02,3.87
4659,175270,sr_legacy_food,"Veal, leg (top round), separable lean only, cooked, braised",,4.27,9.02,3.87
4660,175271,sr_legacy_food,"Veal, leg (top round), separable lean only, cooked, pan-fried, breaded",,4.27,9.02,3.87
4661,175272,sr_legacy_food,"Veal, leg (top round), separable lean only, cooked, pan-fried, not breaded",,4.27,9.02,3.87
4662,175273,sr_legacy_food,"Veal, loin, separable lean only, cooked, braised",,4.27,9.02,3.87
4663,175274,sr_legacy_food,"Veal, loin, separable lean only, cooked, roasted",,4.27,9.02,3.87
4664,175275,sr_legacy_food,"Veal, rib, separable lean and fat, raw",,4.27,9.02,3.87
4665,175276,sr_legacy_food,"Veal, rib, separable lean and fat, cooked, braised",,4.27,9.02,3.87
4666,175277,sr_legacy_food,"Veal, shoulder, whole (arm and blade), separable lean and fat, raw",,4.27,9.02,3.87
4667,175278,sr_legacy_food,"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, braised",,4.27,9.02,3.87
4668,175279,sr_legacy_food,"Veal, shoulder, whole (arm and blade), separable lean and fat, cooked, roasted",,4.27,9.02,3.87
4669,175280,sr_legacy_food,"Veal, shoulder, whole (arm and blade), separable lean only, raw",,4.27,9.02,3.87
4670,175281,sr_legacy_food,"Veal, shoulder, arm, separable lean and fat, cooked, roasted",,4.27,9.02,3.87
4671,175282,sr_legacy_food,"Veal, shoulder, arm, separable lean only, raw",,4.27,9.02,3.87
4672,175283,sr_legacy_food,"Veal, shoulder, arm, separable lean only, cooked, braised",,4.27,9.02,3.87
4673,175284,sr_legacy_food,"Veal, shoulder, arm, separable lean only, cooked, roasted",,4.27,9.02,3.87
4674,175285,sr_legacy_food,"Veal, shoulder, blade, separable lean only, cooked, roasted",,4.27,9.02,3.87
4675,175286,sr_legacy_food,"Veal, sirloin, separable lean and fat, raw",,4.27,9.02,3.87
4676,175287,sr_legacy_food,"Veal, sirloin, separable lean and fat, cooked, braised",,4.27,9.02,3.87
4677,175288,sr_legacy_food,"Veal, sirloin, separable lean and fat, cooked, roasted",,4.27,9.02,3.87
4678,175289,sr_legacy_food,"Veal, cubed for stew (leg and shoulder), separable lean only, cooked, braised",,4.27,9.02,3.87
4679,175290,sr_legacy_food,"Veal, ground, raw",,4.27,9.02,3.87
4680,175291,sr_legacy_food,"Veal, ground, cooked, broiled",,4.27,9.02,3.87
4681,175292,sr_legacy_food,"Game meat, antelope, raw",,4.27,9.02,3.87
4682,175294,sr_legacy_food,"Game meat, beaver, raw",,4.27,9.02,3.87
4683,175295,sr_legacy_food,"Game meat, beaver, cooked, roasted",,4.27,9.02,3.87
4684,175296,sr_legacy_food,"Game meat, beefalo, composite of cuts, raw",,4.27,9.02,3.87
4685,175297,sr_legacy_food,"Game meat, boar, wild, raw",,4.27,9.02,3.87
4686,175298,sr_legacy_food,"Game meat, boar, wild, cooked, roasted",,4.27,9.02,3.87
4687,175299,sr_legacy_food,"Game meat, buffalo, water, raw",,4.27,9.02,3.87
